(EngineCore pid=1464928) INFO 09-02 19:24:43 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=2120.07 hooks_ms/step=7.856 cpu_busy=0.12 | build_connector_meta=0.835(1.0x) get_finished_count=0.000(0.0x) get_num_new_matched_tokens=6.976(0.1x) on_new_request=0.001(0.5x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.029(0.1x)
(Worker_TP4 pid=1465344) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=90.03 hooks_ms/step=0.776 cpu_busy=1.74 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.116(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.527(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.32 hooks_ms/step=7.768 cpu_busy=0.94 | build_connector_meta=0.729(1.0x) get_num_new_matched_tokens=7.001(0.1x) request_finished=0.005(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.023(0.1x)
(Worker_TP1 pid=1465341) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=91.33 hooks_ms/step=0.737 cpu_busy=1.70 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.115(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.058(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.494(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=90.92 hooks_ms/step=0.753 cpu_busy=1.55 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.100(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.061(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.060(36.0x) wait_for_save=0.514(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=90.89 hooks_ms/step=0.809 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.107(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.055(36.0x) wait_for_save=0.574(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.33 hooks_ms/step=0.716 cpu_busy=1.96 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.102(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.496(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.32 hooks_ms/step=0.728 cpu_busy=1.69 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.105(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.055(36.0x) wait_for_save=0.496(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.32 hooks_ms/step=0.758 cpu_busy=1.76 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.108(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.520(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.33 hooks_ms/step=0.759 cpu_busy=1.90 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.116(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.519(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:29:18 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=91.33 hooks_ms/step=0.734 cpu_busy=1.88 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.128(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.483(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=90.78 hooks_ms/step=7.810 cpu_busy=0.94 | build_connector_meta=0.816(1.0x) get_num_new_matched_tokens=6.949(0.1x) request_finished=0.006(0.1x) request_finished_all_groups=0.007(0.1x) take_events=0.002(1.0x) update_connector_output=0.003(1.0x) update_state_after_alloc=0.027(0.1x)
(Worker_TP3 pid=1465343) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=90.91 hooks_ms/step=0.724 cpu_busy=1.90 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.106(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.495(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=90.92 hooks_ms/step=0.751 cpu_busy=1.85 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.117(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.508(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=90.92 hooks_ms/step=0.747 cpu_busy=1.69 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.111(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.505(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=90.92 hooks_ms/step=0.763 cpu_busy=1.78 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.118(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.519(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=90.92 hooks_ms/step=0.785 cpu_busy=1.86 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.120(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.058(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.532(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.10 hooks_ms/step=0.776 cpu_busy=1.73 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.105(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.055(36.0x) wait_for_save=0.539(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.13 hooks_ms/step=0.769 cpu_busy=1.83 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.103(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.536(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:29:37 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.18 hooks_ms/step=0.762 cpu_busy=1.52 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.095(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.061(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.059(36.0x) wait_for_save=0.531(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.82 hooks_ms/step=8.403 cpu_busy=0.94 | build_connector_meta=0.755(1.0x) get_num_new_matched_tokens=7.607(0.1x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.026(0.1x)
(Worker_TP6 pid=1465346) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.47 hooks_ms/step=0.782 cpu_busy=1.80 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.094(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.560(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.50 hooks_ms/step=0.818 cpu_busy=1.50 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.143(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.062(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.539(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=91.68 hooks_ms/step=0.753 cpu_busy=1.73 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.131(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.497(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.68 hooks_ms/step=0.735 cpu_busy=1.95 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.109(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.051(36.0x) wait_for_save=0.507(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=91.69 hooks_ms/step=0.681 cpu_busy=1.96 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.102(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.463(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.42 hooks_ms/step=0.684 cpu_busy=1.90 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.119(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.447(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=91.68 hooks_ms/step=0.740 cpu_busy=1.82 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.111(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.506(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:29:55 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=92.14 hooks_ms/step=0.809 cpu_busy=1.63 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.098(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.061(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.058(36.0x) wait_for_save=0.574(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=87.66 hooks_ms/step=8.833 cpu_busy=0.93 | build_connector_meta=0.856(1.0x) get_num_new_matched_tokens=7.933(0.1x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.029(0.1x)
(Worker_TP0 pid=1465340) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=87.65 hooks_ms/step=0.665 cpu_busy=1.91 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.108(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.051(36.0x) wait_for_save=0.441(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=87.65 hooks_ms/step=0.679 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.110(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.454(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=87.66 hooks_ms/step=0.699 cpu_busy=1.89 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.119(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.048(36.0x) wait_for_save=0.465(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=87.66 hooks_ms/step=0.745 cpu_busy=1.92 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.117(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.051(36.0x) wait_for_save=0.508(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=87.66 hooks_ms/step=0.748 cpu_busy=1.91 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.104(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.047(36.0x) wait_for_save=0.528(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=87.66 hooks_ms/step=0.728 cpu_busy=1.89 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.114(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.496(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=87.20 hooks_ms/step=0.811 cpu_busy=1.72 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.099(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.583(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:30:12 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=87.66 hooks_ms/step=0.731 cpu_busy=1.92 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.073(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.537(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.24 hooks_ms/step=8.339 cpu_busy=0.94 | build_connector_meta=0.788(1.0x) get_num_new_matched_tokens=7.508(0.1x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.003(1.0x) update_state_after_alloc=0.027(0.1x)
(Worker_TP2 pid=1465342) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.701 cpu_busy=1.87 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.084(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.049(36.0x) wait_for_save=0.497(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.673 cpu_busy=1.90 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.093(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.051(36.0x) wait_for_save=0.461(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.748 cpu_busy=1.95 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.094(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.532(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.739 cpu_busy=1.94 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.110(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.511(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.795 cpu_busy=1.67 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.105(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.557(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.25 hooks_ms/step=0.720 cpu_busy=1.70 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.109(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.482(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=91.37 hooks_ms/step=0.855 cpu_busy=1.66 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.116(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.062(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.059(36.0x) wait_for_save=0.599(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:30:31 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=91.40 hooks_ms/step=0.784 cpu_busy=1.54 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.128(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.060(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.522(1.0x)
